pclass,survived,name,last_name,sex,age,sibsp,has_sibsp,parch,has_parch,ticket,fare,fare_group,cabin,embarked,boat,body,dest
3,0,"Andersson, Miss. Ellis Anna Maria",21,1,2,4,1,2,1,347082,31.275,1,,S,,,"Sweden Winnipeg, MN"
3,1,"Andersson, Miss. Erna Alexandra",21,1,17,4,1,2,1,3101281,7.925,1,,S,D,,"Ruotsinphyhtaa, Finland New York, NY"
3,0,"Andersson, Miss. Ida Augusta Margareta",21,1,38,4,1,2,1,347091,7.775,1,,S,,,"Vadsbro, Sweden Ministee, MI"
3,0,"Andersson, Miss. Ingeborg Constanzia",21,1,9,4,1,2,1,347082,31.275,1,,S,,,"Sweden Winnipeg, MN"
3,0,"Andersson, Miss. Sigrid Elisabeth",21,1,11,4,1,2,1,347082,31.275,1,,S,,,"Sweden Winnipeg, MN"
3,0,"Andersson, Mr. Anders Johan",21,0,39,1,1,5,1,347082,31.275,1,,S,,,"Sweden Winnipeg, MN"
3,1,"Andersson, Mr. August Edvard (""Wennerstrom"")",21,0,27,0,0,0,0,350043,7.7958,1,,S,A,,
3,0,"Andersson, Mr. Johan Samuel",21,0,26,0,0,0,0,347075,7.775,1,,S,,,"Hartford, CT"
3,0,"Andersson, Mrs. Anders Johan (Alfrida Konstantia Brogren)",21,1,39,1,1,5,1,347082,31.275,1,,S,,,"Sweden Winnipeg, MN"
3,0,"Andreasson, Mr. Paul Edvin",22,0,20,0,0,0,0,347466,7.8542,1,,S,,,"Sweden Chicago, IL"
3,0,"Angheloff, Mr. Minko",25,0,26,0,0,0,0,349202,7.8958,1,,S,,,"Bulgaria Chicago, IL"
3,0,"Arnold-Franchi, Mr. Josef",28,0,25,1,1,0,0,349237,17.8,1,,S,,,"Altdorf, Switzerland"
3,0,"Arnold-Franchi, Mrs. Josef (Josefine Franchi)",28,1,18,1,1,0,0,349237,17.8,1,,S,,,"Altdorf, Switzerland"
3,0,"Aronsson, Mr. Ernst Axel Algot",29,0,24,0,0,0,0,349911,7.775,1,,S,,,"Sweden Joliet, IL"
3,0,"Asim, Mr. Adola",32,0,35,0,0,0,0,SOTON/O.Q. 3101310,7.05,1,,S,,,
3,0,"Asplund, Master. Carl Edgar",33,0,5,4,1,2,1,347077,31.3875,1,,S,,,"Sweden Worcester, MA"
3,0,"Asplund, Master. Clarence Gustaf Hugo",33,0,9,4,1,2,1,347077,31.3875,1,,S,,,"Sweden Worcester, MA"
3,1,"Asplund, Master. Edvin Rojj Felix",33,0,3,4,1,2,1,347077,31.3875,1,,S,15,,"Sweden Worcester, MA"
3,0,"Asplund, Master. Filip Oscar",33,0,13,4,1,2,1,347077,31.3875,1,,S,,,"Sweden Worcester, MA"
3,1,"Asplund, Miss. Lillian Gertrud",33,1,5,4,1,2,1,347077,31.3875,1,,S,15,,"Sweden Worcester, MA"
3,0,"Asplund, Mr. Carl Oscar Vilhelm Gustafsson",33,0,40,1,1,5,1,347077,31.3875,1,,S,,142,"Sweden Worcester, MA"
3,1,"Asplund, Mr. Johan Charles",33,0,23,0,0,0,0,350054,7.7958,1,,S,13,,"Oskarshamn, Sweden Minneapolis, MN"
3,1,"Asplund, Mrs. Carl Oscar (Selma Augusta Emilia Johansson)",33,1,38,1,1,5,1,347077,31.3875,1,,S,15,,"Sweden Worcester, MA"
3,1,"Assaf Khalil, Mrs. Mariana (""Miriam"")",35,1,45,0,0,0,0,2696,7.225,1,,C,C,,"Ottawa, ON"
3,0,"Assaf, Mr. Gerios",34,0,21,0,0,0,0,2692,7.225,1,,C,,,"Ottawa, ON"
3,0,"Assam, Mr. Ali",36,0,23,0,0,0,0,SOTON/O.Q. 3101309,7.05,1,,S,,,
3,0,"Attalah, Miss. Malake",38,1,17,0,0,0,0,2627,14.4583,1,,C,,,
3,0,"Attalah, Mr. Sleiman",38,0,30,0,0,0,0,2694,7.225,1,,C,,,"Ottawa, ON"
3,0,"Augustsson, Mr. Albert",40,0,23,0,0,0,0,347468,7.8542,1,,S,,,"Krakoryd, Sweden Bloomington, IL"
3,1,"Ayoub, Miss. Banoura",41,1,13,0,0,0,0,2687,7.2292,1,,C,C,,"Syria Youngstown, OH"
3,0,"Baccos, Mr. Raffull",42,0,20,0,0,0,0,2679,7.225,1,,C,,,
3,0,"Backstrom, Mr. Karl Alfred",43,0,32,1,1,0,0,3101278,15.85,1,,S,D,,"Ruotsinphytaa, Finland New York, NY"
3,1,"Backstrom, Mrs. Karl Alfred (Maria Mathilda Gustafsson)",43,1,33,3,1,0,0,3101278,15.85,1,,S,,,"Ruotsinphytaa, Finland New York, NY"
3,1,"Baclini, Miss. Eugenie",44,1,0.75,2,1,1,1,2666,19.2583,1,,C,C,,"Syria New York, NY"
3,1,"Baclini, Miss. Helene Barbara",44,1,0.75,2,1,1,1,2666,19.2583,1,,C,C,,"Syria New York, NY"
3,1,"Baclini, Miss. Marie Catherine",44,1,5,2,1,1,1,2666,19.2583,1,,C,C,,"Syria New York, NY"
3,1,"Baclini, Mrs. Solomon (Latifa Qurban)",44,1,24,0,0,3,1,2666,19.2583,1,,C,C,,"Syria New York, NY"
3,1,"Badman, Miss. Emily Louisa",45,1,18,0,0,0,0,A/4 31416,8.05,1,,S,C,,"London Skanteales, NY"
3,0,"Badt, Mr. Mohamed",46,0,40,0,0,0,0,2623,7.225,1,,C,,,
3,0,"Balkic, Mr. Cerin",49,0,26,0,0,0,0,349248,7.8958,1,,S,,,
3,1,"Barah, Mr. Hanna Assi",52,0,20,0,0,0,0,2663,7.2292,1,,C,15,,
3,0,"Barbara, Miss. Saiide",53,1,18,0,0,1,1,2691,14.4542,1,,C,,,"Syria Ottawa, ON"
3,0,"Barbara, Mrs. (Catherine David)",53,1,45,0,0,1,1,2691,14.4542,1,,C,,,"Syria Ottawa, ON"
3,0,"Barry, Miss. Julia",56,1,27,0,0,0,0,330844,7.8792,1,,Q,,,"New York, NY"
3,0,"Barton, Mr. David John",57,0,22,0,0,0,0,324669,8.05,1,,S,,,"England New York, NY"
3,0,"Beavan, Mr. William Thomas",65,0,19,0,0,0,0,323951,8.05,1,,S,,,England
3,0,"Bengtsson, Mr. John Viktor",70,0,26,0,0,0,0,347068,7.775,1,,S,,,"Krakudden, Sweden Moune, IL"
3,0,"Berglund, Mr. Karl Ivar Sven",72,0,22,0,0,0,0,PP 4348,9.35,1,,S,,,"Tranvik, Finland New York"
3,0,"Betros, Master. Seman",74,0,,0,0,0,0,2622,7.2292,1,,C,,,
3,0,"Betros, Mr. Tannous",74,0,20,0,0,0,0,2648,4.0125,1,,C,,,Syria
3,1,"Bing, Mr. Lee",76,0,32,0,0,0,0,1601,56.4958,2,,S,C,,"Hong Kong New York, NY"
3,0,"Birkeland, Mr. Hans Martin Monsen",78,0,21,0,0,0,0,312992,7.775,1,,S,,,"Brennes, Norway New York"
3,0,"Bjorklund, Mr. Ernst Herbert",82,0,18,0,0,0,0,347090,7.75,1,,S,,,"Stockholm, Sweden New York"
3,0,"Bostandyeff, Mr. Guentcho",88,0,26,0,0,0,0,349224,7.8958,1,,S,,,"Bulgaria Chicago, IL"
3,0,"Boulos, Master. Akar",90,0,6,1,1,1,1,2678,15.2458,1,,C,,,"Syria Kent, ON"
3,0,"Boulos, Miss. Nourelain",90,1,9,1,1,1,1,2678,15.2458,1,,C,,,"Syria Kent, ON"
3,0,"Boulos, Mr. Hanna",90,0,,0,0,0,0,2664,7.225,1,,C,,,Syria
3,0,"Boulos, Mrs. Joseph (Sultana)",90,1,,0,0,2,1,2678,15.2458,1,,C,,,"Syria Kent, ON"
3,0,"Bourke, Miss. Mary",91,1,,0,0,2,1,364848,7.75,1,,Q,,,"Ireland Chicago, IL"
3,0,"Bourke, Mr. John",91,0,40,1,1,1,1,364849,15.5,1,,Q,,,"Ireland Chicago, IL"
3,0,"Bourke, Mrs. John (Catherine)",91,1,32,1,1,1,1,364849,15.5,1,,Q,,,"Ireland Chicago, IL"
3,0,"Bowen, Mr. David John ""Dai""",92,0,21,0,0,0,0,54636,16.1,1,,S,,,"Treherbert, Cardiff, Wales"
3,1,"Bradley, Miss. Bridget Delia",96,1,22,0,0,0,0,334914,7.725,1,,Q,13,,"Kingwilliamstown, Co Cork, Ireland Glens Falls, NY"
3,0,"Braf, Miss. Elin Ester Maria",98,1,20,0,0,0,0,347471,7.8542,1,,S,,,"Medeltorp, Sweden Chicago, IL"
3,0,"Braund, Mr. Lewis Richard",100,0,29,1,1,0,0,3460,7.0458,1,,S,,,"Bridgerule, Devon"
3,0,"Braund, Mr. Owen Harris",100,0,22,1,1,0,0,A/5 21171,7.25,1,,S,,,"Bridgerule, Devon"
3,0,"Brobeck, Mr. Karl Rudolf",102,0,22,0,0,0,0,350045,7.7958,1,,S,,,"Sweden Worcester, MA"
3,0,"Brocklebank, Mr. William Alfred",103,0,35,0,0,0,0,364512,8.05,1,,S,,,"Broomfield, Chelmsford, England"
3,0,"Buckley, Miss. Katherine",106,1,18.5,0,0,0,0,329944,7.2833,1,,Q,,299,"Co Cork, Ireland Roxbury, MA"
3,1,"Buckley, Mr. Daniel",106,0,21,0,0,0,0,330920,7.8208,1,,Q,13,,"Kingwilliamstown, Co Cork, Ireland New York, NY"
3,0,"Burke, Mr. Jeremiah",108,0,19,0,0,0,0,365222,6.75,1,,Q,,,"Co Cork, Ireland Charlestown, MA"
3,0,"Burns, Miss. Mary Delia",109,1,18,0,0,0,0,330963,7.8792,1,,Q,,,"Co Sligo, Ireland New York, NY"
3,0,"Cacic, Miss. Manda",115,1,21,0,0,0,0,315087,8.6625,1,,S,,,
3,0,"Cacic, Miss. Marija",115,1,30,0,0,0,0,315084,8.6625,1,,S,,,
3,0,"Cacic, Mr. Jego Grga",115,0,18,0,0,0,0,315091,8.6625,1,,S,,,
3,0,"Cacic, Mr. Luka",115,0,38,0,0,0,0,315089,8.6625,1,,S,,,Croatia
3,0,"Calic, Mr. Jovo",119,0,17,0,0,0,0,315093,8.6625,1,,S,,,
3,0,"Calic, Mr. Petar",119,0,17,0,0,0,0,315086,8.6625,1,,S,,,
3,0,"Canavan, Miss. Mary",122,1,21,0,0,0,0,364846,7.75,1,,Q,,,
3,0,"Canavan, Mr. Patrick",122,0,21,0,0,0,0,364858,7.75,1,,Q,,,"Ireland Philadelphia, PA"
3,0,"Cann, Mr. Ernest Charles",124,0,21,0,0,0,0,A./5. 2152,8.05,1,,S,,,
3,0,"Caram, Mr. Joseph",125,0,,1,1,0,0,2689,14.4583,1,,C,,,"Ottawa, ON"
3,0,"Caram, Mrs. Joseph (Maria Elias)",125,1,,1,1,0,0,2689,14.4583,1,,C,,,"Ottawa, ON"
3,0,"Carlsson, Mr. August Sigfrid",128,0,28,0,0,0,0,350042,7.7958,1,,S,,,"Dagsas, Sweden Fower, MN"
3,0,"Carlsson, Mr. Carl Robert",128,0,24,0,0,0,0,350409,7.8542,1,,S,,,"Goteborg, Sweden Huntley, IL"
3,1,"Carr, Miss. Helen ""Ellen""",129,1,16,0,0,0,0,367231,7.75,1,,Q,16,,"Co Longford, Ireland New York, NY"
3,0,"Carr, Miss. Jeannie",129,1,37,0,0,0,0,368364,7.75,1,,Q,,,"Co Sligo, Ireland Hartford, CT"
3,0,"Carver, Mr. Alfred John",132,0,28,0,0,0,0,392095,7.25,1,,S,,,"St Denys, Southampton, Hants"
3,0,"Celotti, Mr. Francesco",136,0,24,0,0,0,0,343275,8.05,1,,S,,,London
3,0,"Charters, Mr. David",140,0,21,0,0,0,0,A/5. 13032,7.7333,1,,Q,,,"Ireland New York, NY"
3,1,"Chip, Mr. Chang",145,0,32,0,0,0,0,1601,56.4958,2,,S,C,,"Hong Kong New York, NY"
3,0,"Christmann, Mr. Emil",147,0,29,0,0,0,0,343276,8.05,1,,S,,,
3,0,"Chronopoulos, Mr. Apostolos",149,0,26,1,1,0,0,2680,14.4542,1,,C,,,Greece
3,0,"Chronopoulos, Mr. Demetrios",149,0,18,1,1,0,0,2680,14.4542,1,,C,,,Greece
3,0,"Coelho, Mr. Domingos Fernandeo",154,0,20,0,0,0,0,SOTON/O.Q. 3101307,7.05,1,,S,,,Portugal
3,1,"Cohen, Mr. Gurshon ""Gus""",155,0,18,0,0,0,0,A/5 3540,8.05,1,,S,12,,"London Brooklyn, NY"
3,0,"Colbert, Mr. Patrick",156,0,24,0,0,0,0,371109,7.25,1,,Q,,,"Co Limerick, Ireland Sherbrooke, PQ"
3,0,"Coleff, Mr. Peju",157,0,36,0,0,0,0,349210,7.4958,1,,S,,,"Bulgaria Chicago, IL"
3,0,"Coleff, Mr. Satio",157,0,24,0,0,0,0,349209,7.4958,1,,S,,,
3,0,"Conlon, Mr. Thomas Henry",164,0,31,0,0,0,0,21332,7.7333,1,,Q,,,"Philadelphia, PA"
3,0,"Connaghton, Mr. Michael",165,0,31,0,0,0,0,335097,7.75,1,,Q,,,"Ireland Brooklyn, NY"
3,1,"Connolly, Miss. Kate",166,1,22,0,0,0,0,370373,7.75,1,,Q,13,,Ireland
3,0,"Connolly, Miss. Kate",166,1,30,0,0,0,0,330972,7.6292,1,,Q,,,Ireland
3,0,"Connors, Mr. Patrick",167,0,70.5,0,0,0,0,370369,7.75,1,,Q,,171,
3,0,"Cook, Mr. Jacob",168,0,43,0,0,0,0,A/5 3536,8.05,1,,S,,,
3,0,"Cor, Mr. Bartol",169,0,35,0,0,0,0,349230,7.8958,1,,S,,,Austria
3,0,"Cor, Mr. Ivan",169,0,27,0,0,0,0,349229,7.8958,1,,S,,,Austria
3,0,"Cor, Mr. Liudevit",169,0,19,0,0,0,0,349231,7.8958,1,,S,,,Austria
3,0,"Corn, Mr. Harry",172,0,30,0,0,0,0,SOTON/OQ 392090,8.05,1,,S,,,London
3,1,"Coutts, Master. Eden Leslie ""Neville""",175,0,9,1,1,1,1,C.A. 37671,15.9,1,,S,2,,"England Brooklyn, NY"
3,1,"Coutts, Master. William Loch ""William""",175,0,3,1,1,1,1,C.A. 37671,15.9,1,,S,2,,"England Brooklyn, NY"
3,1,"Coutts, Mrs. William (Winnie ""Minnie"" Treanor)",175,1,36,0,0,2,1,C.A. 37671,15.9,1,,S,2,,"England Brooklyn, NY"
3,0,"Coxon, Mr. Daniel",176,0,59,0,0,0,0,364500,7.25,1,,S,,,"Merrill, WI"
3,0,"Crease, Mr. Ernest James",178,0,19,0,0,0,0,S.P. 3464,8.1583,1,,S,,,"Bristol, England Cleveland, OH"
3,1,"Cribb, Miss. Laura Alice",179,1,17,0,0,1,1,371362,16.1,1,,S,12,,"Bournemouth, England Newark, NJ"
3,0,"Cribb, Mr. John Hatfield",179,0,44,0,0,1,1,371362,16.1,1,,S,,,"Bournemouth, England Newark, NJ"
3,0,"Culumovic, Mr. Jeso",181,0,17,0,0,0,0,315090,8.6625,1,,S,,,Austria-Hungary
3,0,"Daher, Mr. Shedid",184,0,22.5,0,0,0,0,2698,7.225,1,,C,,9,
3,1,"Dahl, Mr. Karl Edwart",185,0,45,0,0,0,0,7598,8.05,1,,S,15,,"Australia Fingal, ND"
3,0,"Dahlberg, Miss. Gerda Ulrika",186,1,22,0,0,0,0,7552,10.5167,1,,S,,,"Norrlot, Sweden Chicago, IL"
3,0,"Dakic, Mr. Branko",187,0,19,0,0,0,0,349228,10.1708,1,,S,,,Austria
3,1,"Daly, Miss. Margaret Marcella ""Maggie""",188,1,30,0,0,0,0,382650,6.95,1,,Q,15,,"Co Athlone, Ireland New York, NY"
3,1,"Daly, Mr. Eugene Patrick",188,0,29,0,0,0,0,382651,7.75,1,,Q,13 15 B,,"Co Athlone, Ireland New York, NY"
3,0,"Danbom, Master. Gilbert Sigvard Emanuel",189,0,0.3333,0,0,2,1,347080,14.4,1,,S,,,"Stanton, IA"
3,0,"Danbom, Mr. Ernst Gilbert",189,0,34,1,1,1,1,347080,14.4,1,,S,,197,"Stanton, IA"
3,0,"Danbom, Mrs. Ernst Gilbert (Anna Sigrid Maria Brogren)",189,1,28,1,1,1,1,347080,14.4,1,,S,,,"Stanton, IA"
3,0,"Danoff, Mr. Yoto",192,0,27,0,0,0,0,349219,7.8958,1,,S,,,"Bulgaria Chicago, IL"
3,0,"Dantcheff, Mr. Ristiu",193,0,25,0,0,0,0,349203,7.8958,1,,S,,,"Bulgaria Chicago, IL"
3,0,"Davies, Mr. Alfred J",195,0,24,2,1,0,0,A/4 48871,24.15,1,,S,,,"West Bromwich, England Pontiac, MI"
3,0,"Davies, Mr. Evan",195,0,22,0,0,0,0,SC/A4 23568,8.05,1,,S,,,
3,0,"Davies, Mr. John Samuel",195,0,21,2,1,0,0,A/4 48871,24.15,1,,S,,,"West Bromwich, England Pontiac, MI"
3,0,"Davies, Mr. Joseph",195,0,17,2,1,0,0,A/4 48873,8.05,1,,S,,,"West Bromwich, England Pontiac, MI"
3,0,"Davison, Mr. Thomas Henry",197,0,,1,1,0,0,386525,16.1,1,,S,,,"Liverpool, England Bedford, OH"
3,1,"Davison, Mrs. Thomas Henry (Mary E Finck)",197,1,,1,1,0,0,386525,16.1,1,,S,16,,"Liverpool, England Bedford, OH"
3,1,"de Messemaeker, Mr. Guillaume Joseph",869,0,36.5,1,1,0,0,345572,17.4,1,,S,15,,"Tampico, MT"
3,1,"de Messemaeker, Mrs. Guillaume Joseph (Emma)",869,1,36,1,1,0,0,345572,17.4,1,,S,13,,"Tampico, MT"
3,1,"de Mulder, Mr. Theodore",870,0,30,0,0,0,0,345774,9.5,1,,S,11,,"Belgium Detroit, MI"
3,0,"de Pelsmaeker, Mr. Alfons",871,0,16,0,0,0,0,345778,9.5,1,,S,,,
3,1,"Dean, Master. Bertram Vere",199,0,1,1,1,2,1,C.A. 2315,20.575,1,,S,10,,"Devon, England Wichita, KS"
3,1,"Dean, Miss. Elizabeth Gladys ""Millvina""",199,1,0.1667,1,1,2,1,C.A. 2315,20.575,1,,S,10,,"Devon, England Wichita, KS"
3,0,"Dean, Mr. Bertram Frank",199,0,26,1,1,2,1,C.A. 2315,20.575,1,,S,,,"Devon, England Wichita, KS"
3,1,"Dean, Mrs. Bertram (Eva Georgetta Light)",199,1,33,1,1,2,1,C.A. 2315,20.575,1,,S,10,,"Devon, England Wichita, KS"
3,0,"Delalic, Mr. Redjo",200,0,25,0,0,0,0,349250,7.8958,1,,S,,,
3,0,"Demetri, Mr. Marinko",201,0,,0,0,0,0,349238,7.8958,1,,S,,,
3,0,"Denkoff, Mr. Mitto",203,0,,0,0,0,0,349225,7.8958,1,,S,,,"Bulgaria Coon Rapids, IA"
3,0,"Dennis, Mr. Samuel",204,0,22,0,0,0,0,A/5 21172,7.25,1,,S,,,
3,0,"Dennis, Mr. William",204,0,36,0,0,0,0,A/5 21175,7.25,1,,S,,,
3,1,"Devaney, Miss. Margaret Delia",205,1,19,0,0,0,0,330958,7.8792,1,,Q,C,,"Kilmacowen, Co Sligo, Ireland New York, NY"
3,0,"Dika, Mr. Mirko",208,0,17,0,0,0,0,349232,7.8958,1,,S,,,
3,0,"Dimic, Mr. Jovan",209,0,42,0,0,0,0,315088,8.6625,1,,S,,,
3,0,"Dintcheff, Mr. Valtcho",210,0,43,0,0,0,0,349226,7.8958,1,,S,,,
3,0,"Doharr, Mr. Tannous",212,0,,0,0,0,0,2686,7.2292,1,,C,,,
3,0,"Dooley, Mr. Patrick",214,0,32,0,0,0,0,370376,7.75,1,,Q,,,"Ireland New York, NY"
3,1,"Dorking, Mr. Edward Arthur",215,0,19,0,0,0,0,A/5. 10482,8.05,1,,S,B,,"England Oglesby, IL"
3,1,"Dowdell, Miss. Elizabeth",217,1,30,0,0,0,0,364516,12.475,1,,S,13,,"Union Hill, NJ"
3,0,"Doyle, Miss. Elizabeth",219,1,24,0,0,0,0,368702,7.75,1,,Q,,,"Ireland New York, NY"
3,1,"Drapkin, Miss. Jennie",220,1,23,0,0,0,0,SOTON/OQ 392083,8.05,1,,S,,,"London New York, NY"
3,0,"Drazenoic, Mr. Jozef",221,0,33,0,0,0,0,349241,7.8958,1,,C,,51,"Austria Niagara Falls, NY"
3,0,"Duane, Mr. Frank",223,0,65,0,0,0,0,336439,7.75,1,,Q,,,
3,1,"Duquemin, Mr. Joseph",226,0,24,0,0,0,0,S.O./P.P. 752,7.55,1,,S,D,,"England Albion, NY"
3,0,"Dyker, Mr. Adolf Fredrik",228,0,23,1,1,0,0,347072,13.9,1,,S,,,"West Haven, CT"
3,1,"Dyker, Mrs. Adolf Fredrik (Anna Elisabeth Judith Andersson)",228,1,22,1,1,0,0,347072,13.9,1,,S,16,,"West Haven, CT"
3,0,"Edvardsson, Mr. Gustaf Hjalmar",230,0,18,0,0,0,0,349912,7.775,1,,S,,,"Tofta, Sweden Joliet, IL"
3,0,"Eklund, Mr. Hans Linus",232,0,16,0,0,0,0,347074,7.775,1,,S,,,"Karberg, Sweden Jerome Junction, AZ"
3,0,"Ekstrom, Mr. Johan",233,0,45,0,0,0,0,347061,6.975,1,,S,,,"Effington Rut, SD"
3,0,"Elias, Mr. Dibo",234,0,,0,0,0,0,2674,7.225,1,,C,,,
3,0,"Elias, Mr. Joseph",234,0,39,0,0,2,1,2675,7.2292,1,,C,,,"Syria Ottawa, ON"
3,0,"Elias, Mr. Joseph Jr",234,0,17,1,1,1,1,2690,7.2292,1,,C,,,
3,0,"Elias, Mr. Tannous",234,0,15,1,1,1,1,2695,7.2292,1,,C,,,Syria
3,0,"Elsbury, Mr. William James",235,0,47,0,0,0,0,A/5 3902,7.25,1,,S,,,"Illinois, USA"
3,1,"Emanuel, Miss. Virginia Ethel",236,1,5,0,0,0,0,364516,12.475,1,,S,13,,"New York, NY"
3,0,"Emir, Mr. Farred Chehab",237,0,,0,0,0,0,2631,7.225,1,,C,,,
3,0,"Everett, Mr. Thomas James",242,0,40.5,0,0,0,0,C.A. 6212,15.1,1,,S,,187,
3,0,"Farrell, Mr. James",244,0,40.5,0,0,0,0,367232,7.75,1,,Q,,68,"Aughnacliff, Co Longford, Ireland New York, NY"
3,1,"Finoli, Mr. Luigi",248,0,,0,0,0,0,SOTON/O.Q. 3101308,7.05,1,,S,15,,"Italy Philadelphia, PA"
3,0,"Fischer, Mr. Eberhard Thelander",249,0,18,0,0,0,0,350036,7.7958,1,,S,,,
3,0,"Fleming, Miss. Honora",251,1,,0,0,0,0,364859,7.75,1,,Q,,,
3,0,"Flynn, Mr. James",252,0,,0,0,0,0,364851,7.75,1,,Q,,,
3,0,"Flynn, Mr. John",252,0,,0,0,0,0,368323,6.95,1,,Q,,,
3,0,"Foley, Mr. Joseph",253,0,26,0,0,0,0,330910,7.8792,1,,Q,,,"Ireland Chicago, IL"
3,0,"Foley, Mr. William",253,0,,0,0,0,0,365235,7.75,1,,Q,,,Ireland
3,1,"Foo, Mr. Choong",254,0,,0,0,0,0,1601,56.4958,2,,S,13,,"Hong Kong New York, NY"
3,0,"Ford, Miss. Doolina Margaret ""Daisy""",255,1,21,2,1,2,1,W./C. 6608,34.375,2,,S,,,"Rotherfield, Sussex, England Essex Co, MA"
3,0,"Ford, Miss. Robina Maggie ""Ruby""",255,1,9,2,1,2,1,W./C. 6608,34.375,2,,S,,,"Rotherfield, Sussex, England Essex Co, MA"
3,0,"Ford, Mr. Arthur",255,0,,0,0,0,0,A/5 1478,8.05,1,,S,,,"Bridgwater, Somerset, England"
3,0,"Ford, Mr. Edward Watson",255,0,18,2,1,2,1,W./C. 6608,34.375,2,,S,,,"Rotherfield, Sussex, England Essex Co, MA"
3,0,"Ford, Mr. William Neal",255,0,16,1,1,3,1,W./C. 6608,34.375,2,,S,,,"Rotherfield, Sussex, England Essex Co, MA"
3,0,"Ford, Mrs. Edward (Margaret Ann Watson)",255,1,48,1,1,3,1,W./C. 6608,34.375,2,,S,,,"Rotherfield, Sussex, England Essex Co, MA"
3,0,"Fox, Mr. Patrick",258,0,,0,0,0,0,368573,7.75,1,,Q,,,"Ireland New York, NY"
3,0,"Franklin, Mr. Charles (Charles Fardon)",260,0,,0,0,0,0,SOTON/O.Q. 3101314,7.25,1,,S,,,
3,0,"Gallagher, Mr. Martin",270,0,25,0,0,0,0,36864,7.7417,1,,Q,,,"New York, NY"
3,0,"Garfirth, Mr. John",271,0,,0,0,0,0,358585,14.5,1,,S,,,
3,0,"Gheorgheff, Mr. Stanio",277,0,,0,0,0,0,349254,7.8958,1,,C,,,
3,0,"Gilinski, Mr. Eliezer",282,0,22,0,0,0,0,14973,8.05,1,,S,,47,
3,1,"Gilnagh, Miss. Katherine ""Katie""",285,1,16,0,0,0,0,35851,7.7333,1,,Q,16,,"Co Longford, Ireland New York, NY"
3,1,"Glynn, Miss. Mary Agatha",287,1,,0,0,0,0,335677,7.75,1,,Q,13,,"Co Clare, Ireland Washington, DC"
3,1,"Goldsmith, Master. Frank John William ""Frankie""",290,0,9,0,0,2,1,363291,20.525,1,,S,C D,,"Strood, Kent, England Detroit, MI"
3,0,"Goldsmith, Mr. Frank John",290,0,33,1,1,1,1,363291,20.525,1,,S,,,"Strood, Kent, England Detroit, MI"
3,0,"Goldsmith, Mr. Nathan",290,0,41,0,0,0,0,SOTON/O.Q. 3101263,7.85,1,,S,,,"Philadelphia, PA"
3,1,"Goldsmith, Mrs. Frank John (Emily Alice Brown)",290,1,31,1,1,1,1,363291,20.525,1,,S,C D,,"Strood, Kent, England Detroit, MI"
3,0,"Goncalves, Mr. Manuel Estanslas",291,0,38,0,0,0,0,SOTON/O.Q. 3101306,7.05,1,,S,,,Portugal
3,0,"Goodwin, Master. Harold Victor",292,0,9,5,1,2,1,CA 2144,46.9,2,,S,,,"Wiltshire, England Niagara Falls, NY"
3,0,"Goodwin, Master. Sidney Leonard",292,0,1,5,1,2,1,CA 2144,46.9,2,,S,,,"Wiltshire, England Niagara Falls, NY"
3,0,"Goodwin, Master. William Frederick",292,0,11,5,1,2,1,CA 2144,46.9,2,,S,,,"Wiltshire, England Niagara Falls, NY"
3,0,"Goodwin, Miss. Jessie Allis",292,1,10,5,1,2,1,CA 2144,46.9,2,,S,,,"Wiltshire, England Niagara Falls, NY"
3,0,"Goodwin, Miss. Lillian Amy",292,1,16,5,1,2,1,CA 2144,46.9,2,,S,,,"Wiltshire, England Niagara Falls, NY"
3,0,"Goodwin, Mr. Charles Edward",292,0,14,5,1,2,1,CA 2144,46.9,2,,S,,,"Wiltshire, England Niagara Falls, NY"
3,0,"Goodwin, Mr. Charles Frederick",292,0,40,1,1,6,1,CA 2144,46.9,2,,S,,,"Wiltshire, England Niagara Falls, NY"
3,0,"Goodwin, Mrs. Frederick (Augusta Tyler)",292,1,43,1,1,6,1,CA 2144,46.9,2,,S,,,"Wiltshire, England Niagara Falls, NY"
3,0,"Green, Mr. George Henry",295,0,51,0,0,0,0,21440,8.05,1,,S,,,"Dorking, Surrey, England"
3,0,"Gronnestad, Mr. Daniel Danielsen",298,0,32,0,0,0,0,8471,8.3625,1,,S,,,"Foresvik, Norway Portland, ND"
3,0,"Guest, Mr. Robert",299,0,,0,0,0,0,376563,8.05,1,,S,,,
3,0,"Gustafsson, Mr. Alfred Ossian",301,0,20,0,0,0,0,7534,9.8458,1,,S,,,"Waukegan, Chicago, IL"
3,0,"Gustafsson, Mr. Anders Vilhelm",301,0,37,2,1,0,0,3101276,7.925,1,,S,,98,"Ruotsinphytaa, Finland New York, NY"
3,0,"Gustafsson, Mr. Johan Birger",301,0,28,2,1,0,0,3101277,7.925,1,,S,,,"Ruotsinphytaa, Finland New York, NY"
3,0,"Gustafsson, Mr. Karl Gideon",301,0,19,0,0,0,0,347069,7.775,1,,S,,,"Myren, Sweden New York, NY"
3,0,"Haas, Miss. Aloisia",302,1,24,0,0,0,0,349236,8.85,1,,S,,,
3,0,"Hagardon, Miss. Kate",303,1,17,0,0,0,0,AQ/3. 30631,7.7333,1,,Q,,,
